Unnamed: 0.1,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
568,"wandering through a historical museum, the history enthusiast becomes immersed in the tales of the past, envisioning bygone eras.", Envisioning History ,2015-12-18 18:00:00,historybuffmuseumexploration,twitter, #EnvisioningHistory #MuseumTales ,28.0,55.0,italy,2015,12,18,18
569,"in the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape.", Imagination ,2021-10-08 20:30:00,bookwormcaptivatingnovelescape,facebook, #Imagination #LiteraryEscape ,35.0,70.0,japan,2021,10,8,20
570,"capturing the essence of a bustling market, the photographer freezes moments in time, each frame telling a unique and vibrant story.", Vibrancy ,2019-03-22 21:45:00,photographyenthusiastmarketmoments,instagram, #Vibrancy #MarketStories ,22.0,45.0,australia,2019,3,22,21
571,"underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.", Mesmerizing ,2018-06-15 22:00:00,danceenthusiastcitynightperformance,twitter, #Mesmerizing #NightDancePerformance ,40.0,80.0,usa,2018,6,15,22
572,"in the heart of a bustling market, the street food connoisseur indulges in a culinary adventure, savoring diverse flavors and aromas.", Culinary Adventure ,2019-08-28 19:30:00,foodiemarketstreetfoodexploration,instagram, #CulinaryAdventure #StreetFoodDelights ,35.0,70.0,thailand,2019,8,28,19
573,"as the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes.", Winter Magic ,2022-12-01 17:45:00,snowloverwinterenthusiast,facebook, #WinterMagic #SnowyLandscapes ,30.0,60.0,canada,2022,12,1,17
574,"amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation.", Thrilling Journey ,2017-04-10 21:15:00,mysterybookwormsuspensefulread,twitter, #ThrillingJourney #MysteryNovel ,22.0,45.0,uk,2017,4,10,21
575,"surrounded by the vibrant colors of a flower garden, the gardener nurtures blossoms, finding joy in the beauty of nature's ever-changing canvas.", Nature's Beauty ,2020-05-15 18:30:00,gardeningenthusiastflowergarden,instagram, #NaturesBeauty #FloralJoy ,28.0,55.0,australia,2020,5,15,18
576,"at the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse.", Celestial Wonder ,2016-09-22 20:00:00,astronomyenthusiaststargazing,facebook, #CelestialWonder #Stargazing ,18.0,35.0,usa,2016,9,22,20
577,"engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose.", Creative Inspiration ,2023-02-12 19:45:00,coffeeloverwritersretreat,twitter, #CreativeInspiration #CoffeeJourney ,22.0,45.0,france,2023,2,12,19
578,"in the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity.", Runway Creativity ,2015-11-10 21:00:00,fashionenthusiastdesignershowcase,instagram, #RunwayCreativity #FashionInnovation ,28.0,55.0,italy,2015,11,10,21
579,"as the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave.", Ocean's Freedom ,2021-07-20 18:15:00,surfingenthusiastwaverider,facebook, #OceansFreedom #SurfingThrills ,22.0,45.0,brazil,2021,7,20,18
580,"exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past.", Whispers of the Past ,2019-04-18 20:30:00,historyexplorerancientcitytour,twitter, #WhispersOfThePast #HistoricalTour ,35.0,70.0,greece,2019,4,18,20
581,successfully avoided eye contact with my crush in the hallway. mission accomplished. #teencrush #stealthmode, Excitement ,2023-05-20 19:45:00,crushavoider,twitter, #CrushStruggles #AvoidingEyeContact ,15.0,30.0,usa,2023,5,20,19
582,ran out of snacks during a movie marathon. crisis level: emergency! #movienightstruggles #teenproblems, Boredom ,2023-05-21 21:00:00,moviebuff,instagram, #SnackCrisis #TeenLife ,18.0,35.0,canada,2023,5,21,21
583,spent an hour choosing the perfect filter for a selfie. the struggle for that instagram aesthetic is real. #selfiequeen #teenvibes, Joy ,2023-05-22 14:30:00,selfieaddict,facebook, #SelfieStruggle #TeenConfessions ,22.0,45.0,uk,2023,5,22,14
584,lost my headphones again. how do they vanish into thin air? #headphonemystery #teenlife, Frustration ,2023-05-23 16:45:00,audioexplorer,twitter, #TeenProblems #LostHeadphones ,20.0,40.0,usa,2023,5,23,16
585,decided to study for exams but ended up making memes about studying instead. procrastination level: expert. #procrastinationnation #teenconfessions, Surprise ,2023-05-24 13:15:00,memecreator,instagram, #StudyingMemes #TeenLife ,25.0,50.0,canada,2023,5,24,13
586,"got dressed for the day, then remembered it's saturday. oops. #weekendvibes #teenstruggles", Indifference ,2023-05-25 19:00:00,fashionblunder,facebook, #WeekendOops #TeenFashion ,20.0,40.0,usa,2023,5,25,19
587,survived a group project without any drama. miracles do happen. #groupprojectsuccess #teenachievements, Satisfaction ,2023-05-26 14:20:00,groupgenius,twitter, #TeenSuccess #ProjectMiracle ,28.0,55.0,uk,2023,5,26,14
588,"entered the kitchen with the intention to cook. left with a bag of chips. cooking is overrated, anyway. #masterchefintraining #teenhumor", Disgust ,2023-05-27 21:15:00,chipexplorer,instagram, #TeenChef #CookingFail ,22.0,45.0,canada,2023,5,27,21
589,"staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #classcountdown #teenlife", Surprise ,2023-05-28 12:00:00,excitementseeker,facebook, #ClassEvent #TeenExcitement ,18.0,35.0,usa,2023,5,28,12
590,"discovered a new book series and spent the whole night reading. who needs sleep, anyway? #bookwormlife #latenightreading", Joy ,2023-05-29 23:30:00,nightreader,twitter, #BookDiscoveries #TeenReading ,30.0,60.0,uk,2023,5,29,23
591,"bought a new video game, played for hours, forgot to eat. the ultimate gaming session. #gamerlife #nofoodgaming", Excitement ,2023-05-30 20:45:00,gamingenthusiast,instagram, #GameOn #TeenGamer ,22.0,45.0,usa,2023,5,30,20
592,spent the day binge-watching a new series. productivity level: zero. #lazyday #tvseriesmarathon, Joy ,2023-05-31 15:30:00,lazywatcher,facebook, #BingeWatchDay #TeenLife ,35.0,70.0,canada,2023,5,31,15
593,caught up on the latest fashion trends and now planning a shopping spree. #fashionista #trendyteen, Excitement ,2023-06-01 18:00:00,trendexplorer,twitter, #FashionGoals #TeenStyle ,20.0,40.0,usa,2023,6,1,18
594,decided to learn a new instrument. day one: still trying to figure out how to hold it. #musicnovice #learningjourney, Frustration ,2023-06-02 14:30:00,musicalexplorer,instagram, #InstrumentLearning #TeenMusic ,28.0,55.0,uk,2023,6,2,14
595,spent hours creating the perfect playlist for every mood. music is my therapy. #playlistmaker #teenmusiclover, Joy ,2023-06-03 21:15:00,musicaficionado,facebook, #MusicTherapy #TeenPlaylist ,22.0,45.0,canada,2023,6,3,21
596,successfully cooked a gourmet meal for the family. chef skills unlocked! #chefmode #teenchef, Pride ,2023-06-04 19:30:00,homechef,twitter, #CookingSuccess #TeenCook ,25.0,50.0,usa,2023,6,4,19
597,spontaneously booked a weekend getaway. adventure awaits! #travelbug #weekendescape, Excitement ,2023-06-05 10:00:00,adventureseeker,instagram, #GetawayGoals #TeenTravel ,18.0,35.0,uk,2023,6,5,10
598,attended a concert and danced the night away. music is the heartbeat of life. #concertvibes #danceallnight, Joy ,2023-06-06 22:30:00,danceenthusiast,facebook, #MusicMagic #TeenConcert ,28.0,55.0,canada,2023,6,6,22
599,rediscovered childhood cartoons and had a nostalgia-filled marathon. #cartoonnostalgia #teenmemories, Joy ,2023-06-07 12:45:00,nostalgiaexplorer,twitter, #ChildhoodMemories #TeenCartoons ,22.0,45.0,usa,2023,6,7,12
600,embarked on a diy home decor project. let's hope it turns out better than last time. #diyadventure #teenhomedecor, Excitement ,2023-06-08 16:00:00,homedecorator,instagram, #DIYGoals #TeenCreative ,35.0,70.0,uk,2023,6,8,16
601,"spent the afternoon at a museum, pretending to be cultured. art enthusiast in the making. #museumday #teenartlover", Curiosity ,2023-06-09 14:00:00,artexplorer,facebook, #CulturalDay #TeenCuriosity ,20.0,40.0,usa,2023,6,9,14
602,started a blog about random thoughts and musings. blogging is the new diary. #bloggerlife #teenblogger, Curiosity ,2023-06-10 17:30:00,thoughtfulblogger,twitter, #BloggingJourney #TeenThoughts ,30.0,60.0,canada,2023,6,10,17
603,relishing a peaceful afternoon with a classic novel. quiet moments are the best moments. #booklover #peacefulafternoon, Contentment ,2023-06-11 15:30:00,novelenthusiast,instagram, #QuietMoments #BookishEscape ,35.0,70.0,usa,2023,6,11,15
604,"reflecting on a lifetime of memories, each wrinkle tells a story. embracing the beauty of aging. #lifereflections #beautyinaging", Gratitude ,2023-06-12 18:00:00,wisesoul,twitter, #AgingGracefully #Memories ,28.0,55.0,uk,2023,6,12,18
605,exploring the world of digital art. it's never too late to discover new passions. #digitalartistry #latebloomer, Curiosity ,2023-06-13 14:45:00,artadventurer,facebook, #ArtDiscovery #SeniorArtist ,22.0,45.0,canada,2023,6,13,14
606,savoring the flavors of a home-cooked meal. simple joys are the heart of happiness. #homecooking #simplejoys, Contentment ,2023-06-14 19:30:00,homechefsenior,instagram, #HappinessInFood #SeniorLife ,25.0,50.0,usa,2023,6,14,19
607,embarking on a journey of learning a new language. the mind stays young with every new word. #languagelearning #nevertoolate, Curiosity ,2023-06-15 12:15:00,linguisticexplorer,twitter, #MindEnrichment #SeniorLearning ,30.0,60.0,uk,2023,6,15,12
608,"attended a classical music concert, feeling the timeless melodies resonate. music transcends generations. #classicalmusic #timelessmelodies", Joy ,2023-06-16 21:45:00,musicconnoisseur,facebook, #MusicLover #SeniorConcert ,18.0,35.0,canada,2023,6,16,21
609,capturing the beauty of nature through photography. every snapshot is a treasure. #naturephotography #seniorphotographer, Joy ,2023-06-17 15:00:00,photographysenior,instagram, #NatureCapture #SeniorMoments ,35.0,70.0,usa,2023,6,17,15
610,"reconnecting with old friends over a cup of tea. friendship, the true essence of companionship. #oldfriends #companionship", Contentment ,2023-06-18 11:30:00,teatimesenior,twitter, #FriendshipGoals #SeniorBonding ,28.0,55.0,uk,2023,6,18,11
611,"embarked on a road trip to revisit cherished places from the past. nostalgia, the ultimate travel companion. #roadtrip #nostalgiatour", Joy ,2023-06-19 16:30:00,roadtripsenior,facebook, #CherishedPlaces #SeniorTravel ,22.0,45.0,canada,2023,6,19,16
612,"joined a community choir, harmonizing with fellow voices. music creates bonds that withstand time. #communitychoir #harmonyinaging", Joy ,2023-06-20 14:20:00,choirenthusiast,instagram, #MusicHarmony #SeniorVoices ,20.0,40.0,usa,2023,6,20,14
613,"exploring the art of meditation, finding tranquility in the stillness of the mind. #meditationjourney #tranquilmind", Contentment ,2023-06-21 19:00:00,meditationsenior,twitter, #MindfulLiving #SeniorCalm ,18.0,35.0,uk,2023,6,21,19
614,"taking a stroll in the garden, appreciating the beauty of blooming flowers. nature's wonders never cease. #gardenwalk #floralbeauty", Contentment ,2023-06-22 13:45:00,gardenenthusiast,facebook, #NatureWonders #SeniorGarden ,25.0,50.0,usa,2023,6,22,13
615,"sipping on a favorite vintage wine, each sip telling a story of the years gone by. cheers to a life well-lived. #winelover #vintagecheers", Contentment ,2023-06-23 18:45:00,wineconnoisseur,instagram, #LifeWellLived #SeniorWine ,28.0,55.0,uk,2023,6,23,18
616,"participated in a community art class, unleashing creativity in the golden years. art has no age limit. #artclass #seniorartistry", Joy ,2023-06-24 16:15:00,artisticsenior,twitter, #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0,canada,2023,6,24,16
617,"embarking on a journey of writing a memoir, documenting a lifetime of experiences. every story matters. #memoirwriting #seniorstories", Gratitude ,2023-06-25 20:30:00,memoiristsenior,facebook, #LifetimeExperiences #SeniorMemoir ,35.0,70.0,usa,2023,6,25,20
618,"attended a lecture on history, always fascinated by the lessons from the past. learning is a lifelong adventure. #historylecture #seniorlearning", Curiosity ,2023-06-26 14:00:00,historyenthusiast,instagram, #LifetimeAdventure #SeniorCuriosity ,30.0,60.0,uk,2023,6,26,14
619,"rediscovered the joy of cooking traditional family recipes. the kitchen, a place of cherished memories. #familyrecipes #seniorcooking", Contentment ,2023-06-27 17:45:00,familychefsenior,twitter, #KitchenMemories #SeniorCulinary ,20.0,40.0,usa,2023,6,27,17
620,"joined a nature photography club, capturing the beauty of the great outdoors. every click is a connection to nature. #naturephotography #seniorphotographer", Joy ,2023-06-28 22:15:00,naturephotographysenior,facebook, #OutdoorBeauty #SeniorClicks ,18.0,35.0,uk,2023,6,28,22
621,"attended a jazz concert and swayed to the rhythm of timeless tunes. music, a constant companion in the golden years. #jazzconcert #seniormusic", Joy ,2023-06-29 16:30:00,jazzmusiclover,instagram, #TimelessTunes #SeniorJazz ,25.0,50.0,usa,2023,6,29,16
622,"joined a writing group, penning down thoughts and reflections. writing, a journey into the depths of the soul. #writinggroup #seniorwriter", Gratitude ,2023-06-30 19:30:00,seniorwordsmith,twitter, #SoulfulWriting #SeniorReflections ,28.0,55.0,uk,2023,6,30,19
623,"embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #solotravel #seniorexplorer", Excitement ,2023-07-01 14:00:00,soloadventurer,instagram, #DiscoverNewPlaces #SeniorTravel ,30.0,60.0,usa,2023,7,1,14
624,"attended a vintage car show, reminiscing about the classics that once ruled the roads. nostalgia in every rev. #vintagecars #classicrides", Joy ,2023-07-02 18:30:00,carenthusiastsenior,facebook, #RoadTripDownMemoryLane #SeniorCars ,22.0,45.0,uk,2023,7,2,18
625,"started a community garden, growing not just plants but friendships too. green thumbs unite! #communitygarden #seniorgardener", Joy ,2023-07-03 12:45:00,greenthumbsenior,twitter, #GardenFriends #SeniorGreenThumb ,28.0,55.0,canada,2023,7,3,12
626,"hosted a family dinner, where laughter echoed louder than the clinking of utensils. family, the heart of happiness. #familydinner #seniorhost", Contentment ,2023-07-04 17:00:00,familyhostsenior,instagram, #HeartwarmingMoments #SeniorFamily ,35.0,70.0,usa,2023,7,4,17
627,"enrolled in a dance class for seniors, moving to the rhythm of life. age is just a number on the dance floor. #danceclass #seniordancer", Joy ,2023-07-05 20:15:00,danceenthusiastsenior,twitter, #DanceLife #SeniorMoves ,18.0,35.0,uk,2023,7,5,20
628,"visited an art gallery, appreciating the brushstrokes that tell tales of creativity. art, an eternal companion. #artgallery #seniorartlover", Joy ,2023-07-06 14:30:00,artgalleryvisitor,facebook, #CreativeExpressions #SeniorArt ,25.0,50.0,usa,2023,7,6,14
629,"started a book club for seniors, where discussions are as lively as the characters in the novels. #bookclub #seniorreaders", Joy ,2023-07-07 19:45:00,seniorbookclub,instagram, #BookishTalks #SeniorBookworms ,22.0,45.0,uk,2023,7,7,19
630,"hosted a picnic in the park, basking in the warmth of friendship and sunshine. simple joys, timeless memories. #parkpicnic #seniorjoy", Contentment ,2023-07-08 16:00:00,seniorpicnichost,twitter, #FriendshipSunshine #SeniorMemories ,30.0,60.0,canada,2023,7,8,16
631,"participated in a local theater production, proving that the stage belongs to every age. #theaterproduction #senioractor", Joy ,2023-07-09 22:30:00,senioractor,facebook, #StagePassion #SeniorTheater ,20.0,40.0,usa,2023,7,9,22
632,"embarked on a hiking adventure, conquering trails and relishing the beauty of nature. age is just a number on the mountaintop. #hikingadventure #seniorhiker", Excitement ,2023-07-10 14:20:00,seniorhikerexplorer,instagram, #NatureTrailBlazer #SeniorExplorer ,28.0,55.0,uk,2023,7,10,14
633,hosted a photography exhibition featuring snapshots of a life well-lived. every photo has a story to tell. #photographyexhibition #seniorphotographer, Gratitude ,2023-07-11 18:45:00,seniorphotographerexhibitor,twitter, #LifeInPictures #SeniorExhibition ,22.0,45.0,canada,2023,7,11,18
634,"joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #cyclingclub #seniorcyclist", Excitement ,2023-07-12 13:45:00,seniorcyclingenthusiast,facebook, #OpenRoadAdventures #SeniorCycling ,25.0,50.0,usa,2023,7,12,13
635,"attended a wine tasting event, savoring the richness of flavors that age like fine wine. cheers to the golden years! #winetasting #seniorwinelover", Joy ,2023-07-13 20:00:00,seniorwineconnoisseur,instagram, #AgedToPerfection #SeniorCheers ,35.0,70.0,uk,2023,7,13,20
636,"started learning ballroom dancing, gliding gracefully across the dance floor. ageless elegance in every step. #ballroomdancing #seniordancer", Joy ,2023-07-14 16:15:00,seniorballroomdancer,twitter, #GracefulMoves #SeniorDance ,20.0,40.0,usa,2023,7,14,16
637,"organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #paintingevent #seniorartist", Joy ,2023-07-15 19:30:00,seniorpaintingorganizer,facebook, #CommunityArt #SeniorCreativity ,28.0,55.0,canada,2023,7,15,19
638,"hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #memorylane #seniorreminiscing", Gratitude ,2023-07-16 14:00:00,seniormemorieshost,instagram, #FriendshipAdventures #SeniorNostalgia ,30.0,60.0,usa,2023,7,16,14
639,"joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #astronomyclub #seniorstargazer", Curiosity ,2023-07-17 22:15:00,seniorstargazer,twitter, #CelestialWonders #SeniorAstronomy ,18.0,35.0,uk,2023,7,17,22
640,"attended a local jazz festival, tapping toes to the tunes that have stood the test of time. music, a lifelong love affair. #jazzfestival #seniormusiclover", Joy ,2023-07-18 16:30:00,seniorjazzfestivalgoer,facebook, #TimelessTunes #SeniorJazz ,25.0,50.0,usa,2023,7,18,16
641,"started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #seniorwisdom #blog", Gratitude ,2023-07-19 19:45:00,wisdombloggersenior,instagram, #LifeLessons #SeniorBlog ,22.0,45.0,uk,2023,7,19,19
642,"participated in a charity run, proving that age is no barrier to supporting meaningful causes. #charityrun #seniorrunner", Excitement ,2023-07-20 17:00:00,seniorcharityrunner,twitter, #RunForACause #SeniorSupport ,30.0,60.0,canada,2023,7,20,17
643,"survived a challenging physics exam. equations, you won't defeat me!", Relief ,2023-08-01 13:30:00,physicswhizhighschool,instagram, #PhysicsSurvivor #HighSchoolAdventures ,20.0,40.0,usa,2023,8,1,13
644,exploring the world of coding. debugging is an adventure on its own! #codingjourney #highschoolcoder, Excitement ,2023-08-02 14:45:00,codeexplorerhighschool,twitter, #CodingAdventure #HighSchoolCoderLife ,25.0,50.0,uk,2023,8,2,14
645,"joined the school debate team. words are my weapons, and i'm ready for battle!", Excitement ,2023-08-03 12:15:00,debatewarriorhighschool,facebook, #DebateWarrior #HighSchoolDebater ,18.0,35.0,canada,2023,8,3,12
646,"started a photography club at school. capturing moments, one snapshot at a time!", Joy ,2023-08-04 16:30:00,photoclubhighschool,instagram, #PhotographyClub #HighSchoolPhotographer ,22.0,45.0,usa,2023,8,4,16
647,"daydreaming about the upcoming prom. the dress, the dance – it's a fairytale in the making!", Excitement ,2023-08-05 19:45:00,promdreamerhighschool,twitter, #PromDreams #HighSchoolFairytale ,30.0,60.0,canada,2023,8,5,19
648,convinced the teacher to have class outdoors. learning equations with a side of fresh air!, Positive ,2023-08-06 14:00:00,outdoorclasshighschool,facebook, #OutdoorClassroom #HighSchoolExplorer ,28.0,55.0,usa,2023,8,6,14
649,"accidentally spilled paint in art class. abstract art, right? #artclassadventures #highschoolartist", Embarrassed ,2023-08-07 19:45:00,paintspillhighschool,instagram, #ArtisticMishaps #HighSchoolArt ,22.0,45.0,uk,2023,8,7,19
650,trying to master the perfect kickflip on my skateboard. skating into the weekend like a pro!, Excitement ,2023-08-08 16:00:00,skateprohighschool,twitter, #SkaterLife #HighSchoolSkater ,30.0,60.0,canada,2023,8,8,16
651,bonding with friends over the latest k-pop sensation. fangirling at its finest!, Joy ,2023-08-09 22:30:00,kpopfangirlhighschool,facebook, #KpopFangirl #HighSchoolMusic ,20.0,40.0,usa,2023,8,9,22
652,spent hours perfecting a chemistry experiment. mixing potions like a wizard!, Joy ,2023-08-10 14:20:00,chemistrywizardhighschool,instagram, #ChemistryWizard #HighSchoolScientist ,28.0,55.0,uk,2023,8,10,14
653,successfully organized a surprise birthday party for a friend. party planning expert mode: achieved!, Joy ,2023-08-11 18:45:00,birthdaypartyplannerhighschool,twitter, #BirthdayParty #HighSchoolCelebration ,22.0,45.0,canada,2023,8,11,18
654,"joined the drama club to unleash my inner actor. lights, camera, action!", Excitement ,2023-08-12 13:45:00,dramaclubstarhighschool,facebook, #DramaClubStar #HighSchoolActor ,25.0,50.0,usa,2023,8,12,13
655,got my hands on the latest fantasy novel. diving into realms of magic and adventure!, Excitement ,2023-08-13 20:00:00,fantasybooknerdhighschool,instagram, #FantasyBookNerd #HighSchoolReader ,35.0,70.0,uk,2023,8,13,20
656,mastering the art of the perfect doodle during boring classes. doodles: a+!, Joy ,2023-08-14 16:15:00,doodlemasterhighschool,twitter, #DoodleMaster #HighSchoolArt ,20.0,40.0,usa,2023,8,14,16
657,attempting to break the school record for the longest handstand. wish me luck!, Excitement ,2023-08-15 19:30:00,handstandchallengehighschool,facebook, #HandstandChallenge #HighSchoolAthlete ,28.0,55.0,canada,2023,8,15,19
658,sneaking snacks into class like a pro. the art of snack-smuggling is a sacred skill!, Mischievous ,2023-08-16 14:00:00,snacksmugglerhighschool,instagram, #SnackSmuggler #HighSchoolSnacks ,30.0,60.0,usa,2023,8,16,14
659,hosting a sleepover with friends this weekend. preparing for a night of laughter and memories!, Excitement ,2023-08-17 22:15:00,sleepoverhosthighschool,twitter, #SleepoverFun #HighSchoolMemories ,18.0,35.0,uk,2023,8,17,22
660,"spent hours on a tiktok dance, only to realize i have two left feet. dance fail: unleashed!", Embarrassed ,2023-08-18 16:30:00,tiktokfailhighschool,facebook, #DanceFail #HighSchoolTikTok ,25.0,50.0,usa,2023,8,18,16
661,accidentally liked my crush's old photo while stalking their profile. awkward level: maximum!, Embarrassed ,2023-08-19 19:45:00,socialmediablunderhighschool,instagram, #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0,uk,2023,8,19,19
662,tried to impress my crush with a smooth conversation. ended up spilling my drink. smooth level: nonexistent!, Embarrassed ,2023-08-20 17:00:00,crushfailhighschool,twitter, #CrushFail #HighSchoolEmbarrassment ,30.0,60.0,canada,2023,8,20,17
663,mastered the art of creating paper airplanes during lecture. paper planes: soaring to new heights!, Joy ,2023-08-21 15:45:00,paperplaneexperthighschool,instagram, #PaperPlaneExpert #HighSchoolArt ,15.0,30.0,usa,2023,8,21,15
664,trying to set a new trend by juggling textbooks between classes. academic juggling: a unique skill!, Excitement ,2023-08-22 12:30:00,jugglingprohighschool,facebook, #TextbookJuggling #HighSchoolSkills ,22.0,40.0,canada,2023,8,22,12
665,hiding a snack stash in my backpack for emergency cravings. snack ninja mode: activated!, Mischievous ,2023-08-23 16:45:00,snackninjahighschool,twitter, #SnackNinja #HighSchoolSnacks ,28.0,55.0,usa,2023,8,23,16
666,planning a surprise scavenger hunt for friends. anticipating the thrill and excitement!, Excitement ,2023-08-24 18:20:00,scavengerhuntmasterhighschool,instagram, #SurpriseAdventure #HighSchoolFun ,20.0,38.0,uk,2023,8,24,18
667,danced in the rain to celebrate the end of exams. rain dance: unexpectedly refreshing!, Joy ,2023-08-25 14:15:00,raindancecelebrationhighschool,facebook, #RainDance #HighSchoolJoy ,25.0,50.0,canada,2023,8,25,14
668,accidentally sent a text meant for a friend to the class group chat. texting fail: oops moment!, Embarrassed ,2023-08-26 17:30:00,groupchatblunderhighschool,twitter, #TextingFail #HighSchoolAwkward ,18.0,35.0,usa,2023,8,26,17
669,tried a magic trick to impress classmates. magic fail: where did that rabbit go?, Embarrassed ,2023-08-27 20:45:00,magicfailhighschool,instagram, #MagicFail #HighSchoolMagic ,22.0,45.0,uk,2023,8,27,20
670,perfecting the art of creating origami during a dull lecture. origami mastery: a+!, Joy ,2023-08-28 16:00:00,origamiprohighschool,twitter, #OrigamiMaster #HighSchoolArt ,18.0,36.0,usa,2023,8,28,16
671,attempting to set a new record for the most consecutive hacky sack kicks. hacky sack skills: unleashed!, Excitement ,2023-08-29 13:45:00,hackysackchampionhighschool,instagram, #HackySackChallenge #HighSchoolAthlete ,26.0,48.0,canada,2023,8,29,13
672,creating a secret handshake with friends. friendship level: expert!, Joy ,2023-08-30 17:30:00,secrethandshakehighschool,facebook, #FriendshipGoals #HighSchoolMemories ,20.0,40.0,usa,2023,8,30,17
673,embarking on a mission to find the best burger joint in town. burger connoisseur: reporting for duty!, Excitement ,2023-08-31 20:15:00,burgerquesthighschool,twitter, #BurgerQuest #HighSchoolFoodie ,24.0,42.0,uk,2023,8,31,20
674,practicing a stand-up comedy routine for the upcoming talent show. comedy gig: in the making!, Joy ,2023-09-01 14:45:00,comedygeniushighschool,instagram, #StandUpComedy #HighSchoolTalent ,21.0,39.0,canada,2023,9,1,14
675,accidentally sent a love letter to the wrong person. love note fail: maximum embarrassment!, Embarrassed ,2023-09-02 18:30:00,loveletterblunderhighschool,facebook, #LoveLetterFail #HighSchoolAwkward ,17.0,33.0,usa,2023,9,2,18
676,attempting to impress the teacher with an elaborate science experiment. science geek mode: activated!, Excitement ,2023-09-03 22:00:00,scienceexperimentprohighschool,twitter, #ScienceGeek #HighSchoolExperiments ,23.0,44.0,uk,2023,9,3,22
677,crafting intricate friendship bracelets for the whole squad. friendship level: expert weaver!, Joy ,2023-09-04 15:15:00,braceletcraftsmanhighschool,instagram, #FriendshipBracelets #HighSchoolCrafts ,19.0,37.0,usa,2023,9,4,15
678,attempting to beat the record for the most consecutive cartwheels. cartwheel challenge: underway!, Excitement ,2023-09-05 12:30:00,cartwheelmasterhighschool,twitter, #CartwheelChallenge #HighSchoolAthlete ,27.0,52.0,canada,2023,9,5,12
679,organizing a movie marathon with friends. popcorn and cinematic adventures await!, Joy ,2023-09-06 16:45:00,moviemarathonhosthighschool,facebook, #MovieNight #HighSchoolMemories ,22.0,43.0,uk,2023,9,6,16
680,experimenting with a new hair color. a bold change for a bold semester!, Excitement ,2023-09-07 18:20:00,haircolorexperimenthighschool,instagram, #HairExperiment #HighSchoolStyle ,20.0,39.0,usa,2023,9,7,18
681,building a time capsule to capture memories for the future. time-traveling emotions!, Joy ,2023-09-08 14:15:00,timecapsulecreatorhighschool,facebook, #TimeCapsule #HighSchoolNostalgia ,26.0,48.0,canada,2023,9,8,14
682,accidentally walked into the wrong classroom on the first day. classroom mix-up: awkward start!, Embarrassed ,2023-09-09 17:30:00,classroomblunderhighschool,twitter, #FirstDayOops #HighSchoolEmbarrassment ,16.0,32.0,usa,2023,9,9,17
683,trying out a new smoothie recipe for a healthy start to the week. smoothie enthusiast: level up!, Excitement ,2023-09-10 20:45:00,smoothieconnoisseurhighschool,instagram, #HealthyLiving #HighSchoolWellness ,23.0,42.0,uk,2023,9,10,20
684,reflecting on the challenges of the school year. feeling a bit overwhelmed with assignments., Sad ,2023-09-11 15:45:00,overwhelmedhighschoolstudent,twitter, #SchoolChallenges #HighSchoolStruggles ,15.0,28.0,usa,2023,9,11,15
685,encountered some mean-spirited comments online. dealing with online hate is never easy., Hate ,2023-09-12 12:30:00,dealingwithhatehighschool,instagram, #OnlineHate #HighSchoolReality ,18.0,36.0,canada,2023,9,12,12
686,had a bad day at school. everything seems to be going wrong., Bad ,2023-09-13 16:45:00,toughdayhighschool,facebook, #BadDay #HighSchoolBlues ,20.0,40.0,uk,2023,9,13,16
687,feeling down after not making the sports team. disappointment lingers., Sad ,2023-09-14 18:20:00,sportsteamrejectionhighschool,twitter, #Disappointment #HighSchoolSports ,17.0,34.0,usa,2023,9,14,18
688,witnessed a heated argument in the cafeteria. unpleasant atmosphere at lunch., Hate ,2023-09-15 14:15:00,cafeteriaconflicthighschool,instagram, #CafeteriaDrama #HighSchoolTension ,21.0,41.0,canada,2023,9,15,14
689,received a not-so-great grade on a major project. academic frustration setting in., Bad ,2023-09-16 17:30:00,projectgradedisappointmenthighschool,facebook, #AcademicFrustration #HighSchoolStress ,19.0,38.0,uk,2023,9,16,17
